localityId,county,localityType,localityName,year,returns,gross,tax
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,1993,538,12602017.929599999,247829.21369999996
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,1994,533,12781435.612499999,260405.84339999995
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,1995,536,13127185.914299998,272438.5977
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,1996,542,13612197.081599997,295866.83429999993
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,1997,551,14294380.444199998,313088.87159999995
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,1998,579,15391748.899799997,314199.04139999993
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,1999,601,16731684.686699998,359022.68369999994
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2000,622,18013344.286499996,390041.94599999994
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2001,642,19363015.309499998,399047.4197999999
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2002,643,19862901.7695,397103.16779999994
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2003,602,19372225.2255,386699.22539999994
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2004,637,20793317.744699996,417975.59069999994
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2005,628,21388165.889399998,432395.49149999995
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2006,631,22259508.419699997,443022.8129999999
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2007,663,23681099.499299996,474294.45599999995
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2008,619,22806503.590499997,444720.40829999995
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2009,613,21544701.357599996,477029.14469999995
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2010,613,21626899.667099997,503812.8854999999
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2011,609,21600295.230599996,440840.2040999999
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2012,606,22355604.696599998,498327.71939999994
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2013,620,23111397.268199995,486281.4659999999
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2014,647,24768079.181099996,548238.4712999999
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2015,677,27201232.140299994,657200.1536999999
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2016,709,29104512.702299997,691948.7927999999
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2017,724,31150475.793899994,763215.3593999998
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2018,715,32472109.329299994,825128.1467999999
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2019,749,35365413.742199995,924979.4630999998
62ff047e9612f003262eafaf,Sacramento,NEIGHBORHOOD,Lawrence Park,2020,795,36772913.717099994,1055829.9122999997
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,1992,863,22859894.223399997,609936.8885
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,1993,792,22722009.6663,604701.3764
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,1994,788,23031497.466199998,621955.1932
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,1995,792,23836350.187099997,666897.369
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,1996,808,24701728.4687,687123.0884
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,1997,817,26130394.844899997,748691.0976
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,1998,850,27690786.285499997,758521.3204
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,1999,871,30193412.686399996,899817.9798
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2000,895,32705620.098599996,976657.3542
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2001,909,33569747.589899994,930364.6048999999
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2002,904,33771359.101799995,918130.1196999999
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2003,868,33299605.0847,893378.5123999999
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2004,896,35636795.031899996,1010399.5066999999
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2005,884,36931697.8873,1056810.9704
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2006,888,38522818.0672,1098388.5198
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2007,915,40610530.393,1160147.3199999998
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2008,882,39560519.667399995,1105194.0396999998
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2009,849,36780350.5848,1113439.8591
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2010,849,36995525.9564,1136735.7852999999
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2011,857,37193988.135,1028883.112
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2012,858,40286110.2147,1326673.3036999998
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2013,877,40867845.1861,1226392.5680999998
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2014,898,44106025.762899995,1409973.7881999998
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2015,939,46824342.1288,1460770.0432
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2016,962,48503792.7736,1509060.8228999998
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2017,993,52753778.35079999,1724139.4186
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2018,983,55069756.3321,1850814.9304999998
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2019,1016,58122629.7451,1930445.1778999998
62ff047e9612f003262eafad,Sacramento,NEIGHBORHOOD,Little Pocket,2020,1075,59720657.2987,2127708.3805
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,1992,333,8810101.222,235066.955
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,1993,305,8756961.129,233049.212
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,1994,304,8876236.345999999,239698.756
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,1995,305,9186422.992999999,257019.27
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,1996,311,9519935.921,264814.172
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,1997,315,10070537.567,288542.208
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,1998,327,10671905.465,292330.732
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,1999,336,11636406.512,346785.834
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2000,345,12604600.037999999,376399.386
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2001,350,12937630.917,358558.36699999997
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2002,349,13015331.094,353843.251
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2003,334,12833519.201,344304.092
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2004,345,13734261.776999999,389403.461
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2005,341,14233311.559,407290.232
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2006,342,14846522.175999999,423314.034
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2007,353,15651117.19,447115.6
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2008,340,15246447.742,425936.85099999997
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2009,327,14174982.984,429114.75299999997
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2010,327,14257910.612,438092.899
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2011,330,14334397.049999999,396526.95999999996
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2012,331,15526087.101,511293.97099999996
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2013,338,15750285.162999999,472646.223
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2014,346,16998265.507,543397.606
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2015,362,18045892.504,562974.2559999999
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2016,371,18693145.288,581585.307
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2017,383,20331070.764,664475.638
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2018,379,21223638.343,713295.815
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2019,392,22400202.132999998,743984.9569999999
62ff047f9612f003262eafb7,Sacramento,NEIGHBORHOOD,Mangan Park,2020,414,23016074.821,820009.315
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,1992,985,28469335.234500002,1669312.9655
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,1993,764,22263841.8215,1025553.962
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,1994,760,21212356.15,924507.359
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,1995,740,22249259.346,1036348.6045
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,1996,776,24519431.705000002,1080475.3215
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,1997,794,26810184.813500002,1213896.8175000001
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,1998,848,25730809.799,984266.7725
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,1999,859,27583057.4415,1057485.5305
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2000,861,29981172.11,1198756.105
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2001,890,31777451.025000002,1221500.538
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2002,915,34100668.7375,1331060.9685
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2003,860,32919558.120500002,1281298.467
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2004,916,34600579.798,1314982.4115
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2005,874,38847222.9065,1729636.4805
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2006,915,41460689.1475,1823931.3005000001
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2007,639,29920397.187,1280665.418
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2008,607,29885184.6685,1345170.3215
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2009,596,27731128.4585,1261902.0295
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2010,596,25944440.3785,1138948.0320000001
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2011,585,27854387.8855,1176155.59
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2012,576,29284564.927,1331450.72
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2013,605,32507310.0815,1515234.957
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2014,631,37220805.43,1872659.2725
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2015,661,41439570.132,2284102.607
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2016,668,41374640.607,2068143.9795000001
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2017,681,50605335.711,3052384.5995
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2018,674,48265783.147,2639311.4095
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2019,702,52139507.614,2777777.802
62ff047e9612f003262eaf8a,Sacramento,NEIGHBORHOOD,Mansion Flats,2020,728,50731324.3495,2713867.115
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,1992,553,13465780.317599999,486547.4616
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,1993,512,14112983.651399998,464733.7643999999
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,1994,511,14518275.845399998,500047.44479999994
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,1995,517,15346454.716199998,536268.6102
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,1996,524,17878361.560799997,733983.2609999999
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,1997,540,17844453.8004,656708.262
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,1998,553,19650958.343999997,736517.7954
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,1999,563,21529991.330999997,840997.4676
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2000,575,23942164.332,971970.0659999999
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2001,583,25403625.9894,1001235.5633999999
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2002,573,26209646.4702,1082811.9504
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2003,546,25407401.126999997,1037733.1253999999
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2004,565,27382954.2792,1174044.7049999998
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2005,541,30094819.186799996,1409526.1848
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2006,549,30542123.7246,1338845.5565999998
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2007,581,29939866.138199996,1408660.3926
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2008,561,28948072.6608,1317830.6279999998
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2009,554,26200428.604199998,1336556.8764
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2010,554,26813694.301799998,1432411.6535999998
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2011,591,28678328.304599997,1481032.1243999999
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2012,585,32634832.493399996,1747144.6619999998
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2013,589,34612745.4096,1710007.1034
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2014,606,40575672.08759999,1958044.1759999997
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2015,614,43751407.209599994,2238772.6457999996
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2016,626,46181631.981,2332936.3194
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2017,634,49951844.437199995,2574851.0952
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2018,628,56055916.211399995,3176784.411
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2019,657,57745850.473799996,3074263.9973999998
62ff047e9612f003262eaf91,Sacramento,NEIGHBORHOOD,Marshall School,2020,660,59276316.19979999,3310487.706
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,1992,4792,117236456.34439999,2928154.429
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,1993,4300,116719788.1008,2912317.4434
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,1994,4294,118487426.1592,3005186.2081999998
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,1995,4307,122089127.10459998,3201940.341
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,1996,4392,126059669.51319999,3301524.8194
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,1997,4487,133987594.6564,3605185.7855999996
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,1998,4711,143112636.718,3642380.1974
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,1999,4853,155686238.61339998,4255817.0088
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2000,5013,168569127.6576,4607576.9112
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2001,5149,175402468.24740002,4385855.9224
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2002,5176,178287895.02479997,4370856.8012
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2003,4983,177092538.01119998,4268230.9834
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2004,5355,196227168.0684,4873072.2502
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2005,5410,206093723.47280002,5088441.9484
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2006,5481,215170735.78219998,5298953.8518
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2007,5652,225846283.42099997,5587458.119
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2008,5404,219621458.3204,5405014.4792
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2009,5281,206772442.4238,5556790.7106
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2010,5281,207608350.9594,5613091.071799999
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2011,5402,209640786.177,4991612.596999999
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2012,5424,224535998.9472,6319434.3382
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2013,5561,231466499.8916,5989981.2186
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2014,5696,246400357.06939998,6792636.870199999
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2015,5974,263880470.4008,7144034.3192
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2016,6142,275564050.5146,7409711.159399999
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2017,6324,298614186.43979996,8469965.4686
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2018,6306,314172427.7306,9129407.635
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2019,6593,335111496.2636,9620336.349399999
62ff047f9612f003262eafc2,Sacramento,NEIGHBORHOOD,Meadowview,2020,7014,343708987.4612,10745522.111
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,1992,902,16452508.695999999,366471.22159999993
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,1993,718,16037447.490199998,365953.45
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,1994,695,16451286.1332,383541.59579999995
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,1995,699,17022531.3692,417789.38879999996
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,1996,707,17878072.835999995,460852.2868
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,1997,720,18710597.9154,485921.32019999996
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,1998,749,20224508.1244,504138.24679999996
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,1999,779,22111165.538599998,568183.0494
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2000,815,24308377.194,639933.7995999999
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2001,821,25914005.808399998,675450.8134
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2002,837,28305109.163399998,830492.8799999999
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2003,781,26600480.0618,699848.9957999999
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2004,852,28733152.2504,751529.9933999999
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2005,810,29693682.4628,824809.3818
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2006,806,31098336.1192,866795.487
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2007,845,33254264.5288,929082.1737999999
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2008,810,32776212.774199996,868414.2461999999
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2009,808,31856069.6392,950840.4407999999
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2010,808,31968778.9832,985377.7799999999
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2011,838,33516768.4046,966234.2058
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2012,822,34057237.2826,988328.8237999999
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2013,856,36866672.7816,1096500.3022
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2014,903,40416620.080199994,1243564.0394
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2015,971,45233055.7516,1464655.7602
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2016,995,49736393.332399994,1654374.25
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2017,1018,55023573.8106,1970992.6168
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2018,1028,58351540.1008,2151481.1444
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2019,1078,65387326.73499999,2629487.3474
62ff047e9612f003262eaf9e,Sacramento,NEIGHBORHOOD,Med Center,2020,1124,66961684.5806,2648201.9938
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,1992,399,11676807.9556,315706.70160000003
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,1993,381,11667978.5152,314125.5184
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,1994,382,11924533.5404,329068.9048
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,1995,393,12389533.4376,344582.468
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,1996,395,12825796.5436,364925.7348
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,1997,401,13570686.6504,398554.7784
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,1998,408,14405342.4192,409515.692
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,1999,431,16219698.6812,497962.2516
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2000,458,18654713.7044,612068.9916
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2001,467,19636850.6792,593429.9804
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2002,484,20555110.3228,611394.8656
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2003,462,19705465.6172,563510.6384
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2004,480,20682281.3292,586462.4624
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2005,484,21065259.9956,589674.5956
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2006,503,22174693.1408,589540.0692
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2007,524,23890726.6068,641166.866
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2008,506,23737156.3216,646819.0996
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2009,507,22519738.0848,652271.27
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2010,507,22432272.3196,658464.8628
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2011,509,22848895.998800002,602052.95
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2012,511,23107777.4808,617589.3216
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2013,524,24248175.8676,658403.5756
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2014,547,25479943.3768,710222.7664
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2015,569,27874333.1204,792693.5916
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2016,581,28896881.9984,805577.6152
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2017,596,31128315.7172,920704.2592
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2018,591,31844790.5084,943598.0496
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2019,616,33076005.735600002,951887.2596
62ff047e9612f003262eaf77,Sacramento,NEIGHBORHOOD,Metro Center,2020,650,34325395.4728,1055860.0316
62ff047e9612f003262eaf92,Sacramento,NEIGHBORHOOD,Midtown / Winn Park / Capital Avenue,1992,1499,37260310.5375,1454215.8177
62ff047e9612f003262eaf92,Sacramento,NEIGHBORHOOD,Midtown / Winn Park / Capital Avenue,1993,1363,37775305.4952,1293181.4238000002
62ff047e9612f003262eaf92,Sacramento,NEIGHBORHOOD,Midtown / Winn Park / Capital Avenue,1994,1359,38575293.5949,1361297.1306
62ff047e9612f003262eaf92,Sacramento,NEIGHBORHOOD,Midtown / Winn Park / Capital Avenue,1995,1371,40746613.4139,1467462.5496
